Date,MSCIDeveloped,MSCIEmerging,Commodity,Gold,DowToGold,ShillerPE,Cpi
1987-3-12,410.589,-1.0,-1.0,408.3,-1.0,16.43,112.2
1987-3-13,410.589,-1.0,-1.0,409.9,-1.0,16.43,112.2
1987-3-14,410.589,-1.0,-1.0,405.0,-1.0,16.43,112.2
1987-3-15,410.589,-1.0,-1.0,405.0,-1.0,16.43,112.2
1987-3-16,410.589,-1.0,-1.0,405.0,-1.0,16.43,112.2
1987-3-17,410.589,-1.0,-1.0,406.6,-1.0,16.43,112.2
1987-3-18,410.589,-1.0,-1.0,406.8,-1.0,16.43,112.2
1987-3-19,410.589,-1.0,-1.0,406.0,-1.0,16.43,112.2
1987-3-20,410.589,-1.0,-1.0,406.1,-1.0,16.43,112.2
1987-3-21,410.589,-1.0,-1.0,406.3,-1.0,16.43,112.2
1987-3-22,410.589,-1.0,-1.0,406.3,-1.0,16.43,112.2
1987-3-23,410.589,-1.0,-1.0,406.3,-1.0,16.43,112.2
1987-3-24,410.589,-1.0,-1.0,410.8,-1.0,16.43,112.2
1987-3-25,410.589,-1.0,-1.0,414.1,-1.0,16.43,112.2
1987-3-26,410.589,-1.0,-1.0,413.3,-1.0,16.43,112.2
1987-3-27,410.589,-1.0,-1.0,416.3,-1.0,16.43,112.2
1987-3-28,410.589,-1.0,-1.0,427.5,-1.0,16.43,112.2
1987-3-29,410.589,-1.0,-1.0,427.5,-1.0,16.43,112.2
1987-3-30,410.589,-1.0,-1.0,427.5,-1.0,16.43,112.2
1987-3-31,410.589,-1.0,-1.0,425.9,-1.0,16.43,112.2
1987-4-1,435.354,-1.0,-1.0,422.7,-1.0,16.43,112.2
1987-4-2,435.354,-1.0,-1.0,422.5,-1.0,16.2,112.7
1987-4-3,435.354,-1.0,-1.0,422.2,-1.0,16.2,112.7
1987-4-4,435.354,-1.0,-1.0,423.9,-1.0,16.2,112.7
1987-4-5,435.354,-1.0,-1.0,423.9,-1.0,16.2,112.7
1987-4-6,435.354,-1.0,-1.0,423.9,-1.0,16.2,112.7
1987-4-7,435.354,-1.0,-1.0,422.6,-1.0,16.2,112.7
1987-4-8,435.354,-1.0,-1.0,426.2,-1.0,16.2,112.7
1987-4-9,435.354,-1.0,-1.0,424.1,-1.0,16.2,112.7
1987-4-10,435.354,-1.0,-1.0,436.5,-1.0,16.2,112.7
1987-4-11,435.354,-1.0,-1.0,436.7,-1.0,16.2,112.7
1987-4-12,435.354,-1.0,-1.0,436.7,-1.0,16.2,112.7
1987-4-13,435.354,-1.0,-1.0,436.7,-1.0,16.2,112.7
1987-4-14,435.354,-1.0,-1.0,440.8,-1.0,16.2,112.7
1987-4-15,435.354,-1.0,-1.0,454.6,-1.0,16.2,112.7
1987-4-16,435.354,-1.0,-1.0,446.5,-1.0,16.2,112.7
1987-4-17,435.354,-1.0,-1.0,447.3,-1.0,16.2,112.7
1987-4-18,435.354,-1.0,-1.0,447.3,-1.0,16.2,112.7
1987-4-19,435.354,-1.0,-1.0,447.3,-1.0,16.2,112.7
1987-4-20,435.354,-1.0,-1.0,447.3,-1.0,16.2,112.7
1987-4-21,435.354,-1.0,-1.0,456.8,-1.0,16.2,112.7
1987-4-22,435.354,-1.0,-1.0,451.0,-1.0,16.2,112.7
1987-4-23,435.354,-1.0,-1.0,452.5,-1.0,16.2,112.7
1987-4-24,435.354,-1.0,-1.0,463.4,-1.0,16.2,112.7
1987-4-25,435.354,-1.0,-1.0,465.5,-1.0,16.2,112.7
1987-4-26,435.354,-1.0,-1.0,465.5,-1.0,16.2,112.7
1987-4-27,435.354,-1.0,-1.0,465.5,-1.0,16.2,112.7
1987-4-28,435.354,-1.0,-1.0,446.0,-1.0,16.2,112.7
1987-4-29,435.354,-1.0,-1.0,454.7,-1.0,16.2,112.7
1987-4-30,435.354,-1.0,-1.0,453.5,-1.0,16.2,112.7
1987-5-1,460.209,-1.0,-1.0,456.5,-1.0,16.2,112.7
1987-5-2,460.209,-1.0,-1.0,459.5,-1.0,16.16,113.0
1987-5-3,460.209,-1.0,-1.0,459.5,-1.0,16.16,113.0
1987-5-4,460.209,-1.0,-1.0,459.5,-1.0,16.16,113.0
1987-5-5,460.209,-1.0,-1.0,465.2,-1.0,16.16,113.0
1987-5-6,460.209,-1.0,-1.0,460.8,-1.0,16.16,113.0
1987-5-7,460.209,-1.0,-1.0,460.8,-1.0,16.16,113.0
1987-5-8,460.209,-1.0,-1.0,459.6,-1.0,16.16,113.0
1987-5-9,460.209,-1.0,-1.0,456.7,-1.0,16.16,113.0
1987-5-10,460.209,-1.0,-1.0,456.7,-1.0,16.16,113.0
1987-5-11,460.209,-1.0,-1.0,456.7,-1.0,16.16,113.0
1987-5-12,460.209,-1.0,-1.0,457.7,-1.0,16.16,113.0
1987-5-13,460.209,-1.0,-1.0,461.5,-1.0,16.16,113.0
1987-5-14,460.209,-1.0,-1.0,460.0,-1.0,16.16,113.0
1987-5-15,460.209,-1.0,-1.0,465.6,-1.0,16.16,113.0
1987-5-16,460.209,-1.0,-1.0,476.2,-1.0,16.16,113.0
1987-5-17,460.209,-1.0,-1.0,476.2,-1.0,16.16,113.0
1987-5-18,460.209,-1.0,-1.0,476.2,-1.0,16.16,113.0
1987-5-19,460.209,-1.0,-1.0,472.8,-1.0,16.16,113.0
1987-5-20,460.209,-1.0,-1.0,478.3,-1.0,16.16,113.0
1987-5-21,460.209,-1.0,158.37580789277737,473.3,-1.0,16.16,113.0
1987-5-22,460.209,-1.0,156.8456068503351,470.3,-1.0,16.16,113.0
1987-5-23,460.209,-1.0,157.6957185405808,464.6,-1.0,16.16,113.0
1987-5-24,460.209,-1.0,157.6957185405808,464.6,-1.0,16.16,113.0
1987-5-25,460.209,-1.0,157.6957185405808,464.6,-1.0,16.16,113.0
1987-5-26,460.209,-1.0,158.12077438570367,464.6,-1.0,16.16,113.0
1987-5-27,460.209,-1.0,158.37580789277737,451.8,-1.0,16.16,113.0
1987-5-28,460.209,-1.0,158.12077438570367,448.5,-1.0,16.16,113.0
1987-5-29,460.209,-1.0,158.12077438570367,459.5,-1.0,16.16,113.0
1987-5-30,460.177,-1.0,157.9507520476545,456.0,-1.0,16.16,113.0
1987-5-31,460.177,-1.0,157.9507520476545,456.0,-1.0,16.16,113.0
1987-6-1,460.177,-1.0,157.9507520476545,456.0,-1.0,16.16,113.0
1987-6-2,460.177,-1.0,158.5458302308265,451.6,-1.0,16.83,113.5
1987-6-3,460.177,-1.0,158.80086373790024,461.8,-1.0,16.83,113.5
1987-6-4,460.177,-1.0,159.39594192107225,455.5,-1.0,16.83,113.5
1987-6-5,460.177,-1.0,159.65097542814595,458.2,-1.0,16.83,113.5
1987-6-6,460.177,-1.0,158.5458302308265,458.8,-1.0,16.83,113.5
1987-6-7,460.177,-1.0,158.5458302308265,458.8,-1.0,16.83,113.5
1987-6-8,460.177,-1.0,158.5458302308265,458.8,-1.0,16.83,113.5
1987-6-9,460.177,-1.0,159.39594192107225,454.3,-1.0,16.83,113.5
1987-6-10,460.177,-1.0,159.65097542814595,462.8,-1.0,16.83,113.5
1987-6-11,460.177,-1.0,159.65097542814595,461.3,-1.0,16.83,113.5
1987-6-12,460.177,-1.0,158.80086373790024,468.3,-1.0,16.83,113.5
1987-6-13,460.177,-1.0,159.65097542814595,458.9,-1.0,16.83,113.5
1987-6-14,460.177,-1.0,159.65097542814595,458.9,-1.0,16.83,113.5
1987-6-15,460.177,-1.0,159.65097542814595,458.9,-1.0,16.83,113.5
1987-6-16,460.177,-1.0,159.65097542814595,456.7,-1.0,16.83,113.5
1987-6-17,460.177,-1.0,160.6711094564408,451.9,-1.0,16.83,113.5
1987-6-18,460.177,-1.0,161.77625465376025,451.8,-1.0,16.83,113.5
1987-6-19,460.177,-1.0,161.9462769918094,454.6,-1.0,16.83,113.5
1987-6-20,460.177,-1.0,161.9462769918094,448.7,-1.0,16.83,113.5
1987-6-21,460.177,-1.0,161.9462769918094,448.7,-1.0,16.83,113.5
1987-6-22,460.177,-1.0,161.9462769918094,448.7,-1.0,16.83,113.5
1987-6-23,460.177,-1.0,162.37133283693225,440.8,-1.0,16.83,113.5
1987-6-24,460.177,-1.0,160.6711094564408,443.8,-1.0,16.83,113.5
1987-6-25,460.177,-1.0,159.39594192107225,446.4,-1.0,16.83,113.5
1987-6-26,460.177,-1.0,158.97088607594938,443.8,-1.0,16.83,113.5
1987-6-27,460.177,-1.0,162.2013104988831,450.1,-1.0,16.83,113.5
1987-6-28,460.177,-1.0,162.2013104988831,450.1,-1.0,16.83,113.5
1987-6-29,460.177,-1.0,162.2013104988831,450.1,-1.0,16.83,113.5
1987-6-30,460.177,-1.0,162.7963886820551,449.4,-1.0,16.83,113.5
1987-7-1,459.236,-1.0,162.2013104988831,452.2,-1.0,16.83,113.5
1987-7-2,459.236,-1.0,161.3511988086374,449.4,-1.0,17.31,113.8
1987-7-3,459.236,-1.0,163.64650037230084,448.8,-1.0,17.31,113.8
1987-7-4,459.236,-1.0,164.32658972449738,448.8,-1.0,17.31,113.8
1987-7-5,459.236,-1.0,164.32658972449738,448.8,-1.0,17.31,113.8
1987-7-6,459.236,-1.0,164.32658972449738,448.8,-1.0,17.31,113.8
1987-7-7,459.236,-1.0,165.601757259866,450.3,-1.0,17.31,113.8
1987-7-8,459.236,-1.0,165.77177959791513,446.1,-1.0,17.31,113.8
1987-7-9,459.236,-1.0,165.601757259866,446.8,-1.0,17.31,113.8
1987-7-10,459.236,-1.0,167.3019806403574,446.8,-1.0,17.31,113.8
1987-7-11,459.236,-1.0,167.72703648548028,446.0,-1.0,17.31,113.8
1987-7-12,459.236,-1.0,167.72703648548028,446.0,-1.0,17.31,113.8
1987-7-13,459.236,-1.0,167.72703648548028,446.0,-1.0,17.31,113.8
1987-7-14,459.236,-1.0,168.577148175726,448.6,-1.0,17.31,113.8
1987-7-15,459.236,-1.0,169.00220402084884,449.5,-1.0,17.31,113.8
1987-7-16,459.236,-1.0,172.40265078183174,455.3,-1.0,17.31,113.8
1987-7-17,459.236,-1.0,173.4227848101266,455.4,-1.0,17.31,113.8
1987-7-18,459.236,-1.0,175.37804169769174,449.3,-1.0,17.31,113.8
1987-7-19,459.236,-1.0,175.37804169769174,449.3,-1.0,17.31,113.8
1987-7-20,459.236,-1.0,175.37804169769174,449.3,-1.0,17.31,113.8
1987-7-21,459.236,-1.0,174.69795234549517,452.3,-1.0,17.31,113.8
1987-7-22,459.236,-1.0,172.99772896500374,453.7,-1.0,17.31,113.8
1987-7-23,459.236,-1.0,172.82770662695458,455.7,-1.0,17.31,113.8
1987-7-24,459.236,-1.0,171.2975055845123,455.7,-1.0,17.31,113.8
1987-7-25,459.236,-1.0,166.45186895011167,454.5,-1.0,17.31,113.8
1987-7-26,459.236,-1.0,166.45186895011167,454.5,-1.0,17.31,113.8
1987-7-27,459.236,-1.0,166.45186895011167,454.5,-1.0,17.31,113.8
1987-7-28,459.236,-1.0,164.0715562174237,454.2,-1.0,17.31,113.8
1987-7-29,459.236,-1.0,168.15209233060315,457.0,-1.0,17.31,113.8
1987-7-30,459.236,-1.0,169.85231571109458,468.8,-1.0,17.31,113.8
1987-7-31,459.236,-1.0,171.72256142963516,473.3,-1.0,17.31,113.8
1987-8-1,467.738,-1.0,170.27737155621745,475.1,-1.0,17.31,113.8
1987-8-2,467.738,-1.0,170.27737155621745,475.1,-1.0,18.33,114.3
1987-8-3,467.738,-1.0,170.27737155621745,475.1,-1.0,18.33,114.3
1987-8-4,467.738,-1.0,178.09839910647804,488.3,-1.0,18.33,114.3
1987-8-5,467.738,-1.0,175.54806403574088,488.9,-1.0,18.33,114.3
1987-8-6,467.738,-1.0,168.3221146686523,477.6,-1.0,18.33,114.3
1987-8-7,467.738,-1.0,167.89705882352942,478.6,-1.0,18.33,114.3
1987-8-8,467.738,-1.0,167.04694713328368,464.8,-1.0,18.33,114.3
1987-8-9,467.738,-1.0,167.04694713328368,464.8,-1.0,18.33,114.3
1987-8-10,467.738,-1.0,167.04694713328368,464.8,-1.0,18.33,114.3
1987-8-11,467.738,-1.0,165.17670141474312,470.6,-1.0,18.33,114.3
1987-8-12,467.738,-1.0,165.34672375279226,474.2,-1.0,18.33,114.3
1987-8-13,467.738,-1.0,165.77177959791513,473.0,-1.0,18.33,114.3
1987-8-14,467.738,-1.0,164.9216679076694,467.8,-1.0,18.33,114.3
1987-8-15,467.738,-1.0,163.64650037230084,461.2,-1.0,18.33,114.3
1987-8-16,467.738,-1.0,163.64650037230084,461.2,-1.0,18.33,114.3
1987-8-17,467.738,-1.0,163.64650037230084,461.2,-1.0,18.33,114.3
1987-8-18,467.738,-1.0,160.24605361131796,463.1,-1.0,18.33,114.3
1987-8-19,467.738,-1.0,159.39594192107225,467.7,-1.0,18.33,114.3
1987-8-20,467.738,-1.0,157.27066269545793,467.3,-1.0,18.33,114.3
1987-8-21,467.738,-1.0,155.5704393149665,462.2,-1.0,18.33,114.3
1987-8-22,467.738,-1.0,153.87021593447508,465.7,-1.0,18.33,114.3
1987-8-23,467.738,-1.0,153.87021593447508,465.7,-1.0,18.33,114.3
1987-8-24,467.738,-1.0,153.87021593447508,465.7,-1.0,18.33,114.3
1987-8-25,467.738,-1.0,148.59952345495162,469.3,-1.0,18.33,114.3
1987-8-26,467.738,-1.0,149.19460163812363,465.8,-1.0,18.33,114.3
1987-8-27,467.738,-1.0,153.87021593447508,465.8,-1.0,18.33,114.3
1987-8-28,467.738,-1.0,155.40041697691737,463.7,-1.0,18.33,114.3
1987-8-29,467.738,-1.0,154.72032762472077,461.3,-1.0,18.33,114.3
1987-8-30,467.738,-1.0,154.72032762472077,461.3,-1.0,18.33,114.3
1987-8-31,467.738,-1.0,154.72032762472077,461.3,-1.0,18.33,114.3
1987-9-1,494.701,-1.0,158.37580789277737,458.7,-1.0,18.33,114.3
1987-9-2,494.701,-1.0,156.67558451228592,462.8,-1.0,17.68,114.7
1987-9-3,494.701,-1.0,156.42055100521222,473.4,-1.0,17.68,114.7
1987-9-4,494.701,-1.0,154.55030528667163,471.7,-1.0,17.68,114.7
1987-9-5,494.701,-1.0,154.12524944154876,470.8,-1.0,17.68,114.7
1987-9-6,494.701,-1.0,154.12524944154876,470.8,-1.0,17.68,114.7
1987-9-7,494.701,-1.0,154.12524944154876,470.8,-1.0,17.68,114.7
1987-9-8,494.701,-1.0,149.6196574832465,470.8,-1.0,17.68,114.7
1987-9-9,494.701,-1.0,150.29974683544305,465.5,-1.0,17.68,114.7
1987-9-10,494.701,-1.0,152.1699925539836,464.5,-1.0,17.68,114.7
1987-9-11,494.701,-1.0,155.5704393149665,470.6,-1.0,17.68,114.7
1987-9-12,494.701,-1.0,154.55030528667163,464.3,-1.0,17.68,114.7
1987-9-13,494.701,-1.0,154.55030528667163,464.3,-1.0,17.68,114.7
1987-9-14,494.701,-1.0,154.55030528667163,464.3,-1.0,17.68,114.7
1987-9-15,494.701,-1.0,154.29527177959793,463.8,-1.0,17.68,114.7
1987-9-16,494.701,-1.0,157.52569620253166,465.9,-1.0,17.68,114.7
1987-9-17,494.701,-1.0,157.52569620253166,465.1,-1.0,17.68,114.7
1987-9-18,494.701,-1.0,156.67558451228592,466.9,-1.0,17.68,114.7
1987-9-19,494.701,-1.0,155.5704393149665,465.3,-1.0,17.68,114.7
1987-9-20,494.701,-1.0,155.5704393149665,465.3,-1.0,17.68,114.7
1987-9-21,494.701,-1.0,155.5704393149665,465.3,-1.0,17.68,114.7
1987-9-22,494.701,-1.0,155.40041697691737,469.3,-1.0,17.68,114.7
1987-9-23,494.701,-1.0,157.1006403574088,468.9,-1.0,17.68,114.7
1987-9-24,494.701,-1.0,157.1006403574088,468.7,-1.0,17.68,114.7
1987-9-25,494.701,-1.0,158.80086373790024,468.7,-1.0,17.68,114.7
1987-9-26,494.701,-1.0,158.12077438570367,466.6,-1.0,17.68,114.7
1987-9-27,494.701,-1.0,158.12077438570367,466.6,-1.0,17.68,114.7
1987-9-28,494.701,-1.0,158.12077438570367,466.6,-1.0,17.68,114.7
1987-9-29,494.701,-1.0,158.5458302308265,466.4,-1.0,17.68,114.7
1987-9-30,494.701,-1.0,157.27066269545793,464.4,-1.0,17.68,114.7
1987-10-1,485.4,-1.0,157.1006403574088,458.8,-1.0,17.68,114.7
1987-10-2,485.4,-1.0,157.27066269545793,459.7,-1.0,15.53,115.0
1987-10-3,485.4,-1.0,158.5458302308265,460.3,-1.0,15.53,115.0
1987-10-4,485.4,-1.0,158.5458302308265,460.3,-1.0,15.53,115.0
1987-10-5,485.4,-1.0,158.5458302308265,460.3,-1.0,15.53,115.0
1987-10-6,485.4,-1.0,159.65097542814595,462.8,-1.0,15.53,115.0
1987-10-7,485.4,-1.0,158.12077438570367,462.7,-1.0,15.53,115.0
1987-10-8,485.4,-1.0,157.9507520476545,463.4,-1.0,15.53,115.0
1987-10-9,485.4,-1.0,158.37580789277737,466.5,-1.0,15.53,115.0
1987-10-10,485.4,-1.0,158.12077438570367,466.9,-1.0,15.53,115.0
1987-10-11,485.4,-1.0,158.12077438570367,466.9,-1.0,15.53,115.0
1987-10-12,485.4,-1.0,158.12077438570367,466.9,-1.0,15.53,115.0
1987-10-13,485.4,-1.0,157.6957185405808,466.7,-1.0,15.53,115.0
1987-10-14,485.4,-1.0,157.6957185405808,464.0,-1.0,15.53,115.0
1987-10-15,485.4,-1.0,158.80086373790024,465.8,-1.0,15.53,115.0
1987-10-16,485.4,-1.0,158.80086373790024,467.8,-1.0,15.53,115.0
1987-10-17,485.4,-1.0,161.52122114668654,476.3,-1.0,15.53,115.0
1987-10-18,485.4,-1.0,161.52122114668654,476.3,-1.0,15.53,115.0
1987-10-19,485.4,-1.0,161.52122114668654,476.3,-1.0,15.53,115.0
1987-10-20,485.4,-1.0,162.37133283693225,486.8,-1.0,15.53,115.0
1987-10-21,485.4,-1.0,159.65097542814595,467.5,-1.0,15.53,115.0
1987-10-22,485.4,-1.0,160.92614296351454,471.7,-1.0,15.53,115.0
1987-10-23,485.4,-1.0,162.62636634400596,473.2,-1.0,15.53,115.0
1987-10-24,485.4,-1.0,161.3511988086374,476.7,-1.0,15.53,115.0
1987-10-25,485.4,-1.0,161.3511988086374,476.7,-1.0,15.53,115.0
1987-10-26,485.4,-1.0,161.3511988086374,476.7,-1.0,15.53,115.0
1987-10-27,485.4,-1.0,159.39594192107225,479.4,-1.0,15.53,115.0
1987-10-28,485.4,-1.0,159.8209977661951,478.8,-1.0,15.53,115.0
1987-10-29,485.4,-1.0,160.24605361131796,480.5,-1.0,15.53,115.0
1987-10-30,485.4,-1.0,159.39594192107225,468.7,-1.0,15.53,115.0
1987-10-31,402.279,-1.0,159.8209977661951,471.2,-1.0,15.53,115.0
1987-11-1,402.279,-1.0,159.8209977661951,471.2,-1.0,15.53,115.0
1987-11-2,402.279,-1.0,159.8209977661951,471.2,-1.0,13.59,115.4
1987-11-3,402.279,-1.0,158.37580789277737,472.5,-1.0,13.59,115.4
1987-11-4,402.279,-1.0,156.25052866716308,470.6,-1.0,13.59,115.4
1987-11-5,402.279,-1.0,152.42502606105734,468.2,-1.0,13.59,115.4
1987-11-6,402.279,-1.0,151.7449367088608,459.2,-1.0,13.59,115.4
1987-11-7,402.279,-1.0,152.59504839910647,462.1,-1.0,13.59,115.4
1987-11-8,402.279,-1.0,152.59504839910647,462.1,-1.0,13.59,115.4
1987-11-9,402.279,-1.0,152.59504839910647,462.1,-1.0,13.59,115.4
1987-11-10,402.279,-1.0,148.76954579300076,463.3,-1.0,13.59,115.4
1987-11-11,402.279,-1.0,150.89482501861505,462.4,-1.0,13.59,115.4
1987-11-12,402.279,-1.0,151.31988086373792,463.1,-1.0,13.59,115.4
1987-11-13,402.279,-1.0,151.7449367088608,464.7,-1.0,13.59,115.4
1987-11-14,402.279,-1.0,151.31988086373792,465.6,-1.0,13.59,115.4
1987-11-15,402.279,-1.0,151.31988086373792,465.6,-1.0,13.59,115.4
1987-11-16,402.279,-1.0,151.31988086373792,465.6,-1.0,13.59,115.4
1987-11-17,402.279,-1.0,150.29974683544305,464.3,-1.0,13.59,115.4
1987-11-18,402.279,-1.0,147.91943410275502,465.8,-1.0,13.59,115.4
1987-11-19,402.279,-1.0,146.04918838421446,464.8,-1.0,13.59,115.4
1987-11-20,402.279,-1.0,148.59952345495162,465.8,-1.0,13.59,115.4
1987-11-21,402.279,-1.0,149.6196574832465,470.3,-1.0,13.59,115.4
1987-11-22,402.279,-1.0,149.6196574832465,470.3,-1.0,13.59,115.4
1987-11-23,402.279,-1.0,149.6196574832465,470.3,-1.0,13.59,115.4
1987-11-24,402.279,-1.0,152.1699925539836,476.0,-1.0,13.59,115.4
1987-11-25,402.279,-1.0,151.5749143708116,475.4,-1.0,13.59,115.4
1987-11-26,402.279,-1.0,150.29974683544305,476.9,-1.0,13.59,115.4
1987-11-27,402.279,-1.0,150.72480268056592,476.9,-1.0,13.59,115.4
1987-11-28,402.279,-1.0,151.14985852568878,492.3,-1.0,13.59,115.4
1987-11-29,402.279,-1.0,151.14985852568878,492.3,-1.0,13.59,115.4
1987-11-30,402.279,-1.0,151.14985852568878,492.3,-1.0,13.59,115.4
1987-12-1,391.765,-1.0,150.46976917349218,497.2,-1.0,13.59,115.4
1987-12-2,391.765,-1.0,150.0447133283693,496.2,-1.0,13.39,115.6
1987-12-3,391.765,-1.0,150.46976917349218,493.7,-1.0,13.39,115.6
1987-12-4,391.765,-1.0,152.42502606105734,493.8,-1.0,13.39,115.6
1987-12-5,391.765,-1.0,153.02010424422934,487.8,-1.0,13.39,115.6
1987-12-6,391.765,-1.0,153.02010424422934,487.8,-1.0,13.39,115.6
1987-12-7,391.765,-1.0,153.02010424422934,487.8,-1.0,13.39,115.6
1987-12-8,391.765,-1.0,151.14985852568878,486.5,-1.0,13.39,115.6
1987-12-9,391.765,-1.0,149.4496351451973,488.6,-1.0,13.39,115.6
1987-12-10,391.765,-1.0,148.17446760982875,489.4,-1.0,13.39,115.6
1987-12-11,391.765,-1.0,149.19460163812363,497.2,-1.0,13.39,115.6
1987-12-12,391.765,-1.0,150.72480268056592,502.0,-1.0,13.39,115.6
1987-12-13,391.765,-1.0,150.72480268056592,502.0,-1.0,13.39,115.6
1987-12-14,391.765,-1.0,150.72480268056592,502.0,-1.0,13.39,115.6
1987-12-15,391.765,-1.0,142.81876396128072,500.4,-1.0,13.39,115.6
1987-12-16,391.765,-1.0,137.7180938198064,487.2,-1.0,13.39,115.6
1987-12-17,391.765,-1.0,135.42279225614297,490.1,-1.0,13.39,115.6
1987-12-18,391.765,-1.0,127.7717870439315,489.7,-1.0,13.39,115.6
1987-12-19,391.765,-1.0,132.6174236783321,484.0,-1.0,13.39,115.6
1987-12-20,391.765,-1.0,132.6174236783321,484.0,-1.0,13.39,115.6
1987-12-21,391.765,-1.0,132.6174236783321,484.0,-1.0,13.39,115.6
1987-12-22,391.765,-1.0,130.91720029784068,483.7,-1.0,13.39,115.6
1987-12-23,391.765,-1.0,141.968652271035,487.9,-1.0,13.39,115.6
1987-12-24,391.765,-1.0,146.64426656738647,486.5,-1.0,13.39,115.6
1987-12-25,391.765,-1.0,145.36909903201789,489.6,-1.0,13.39,115.6
1987-12-26,391.765,-1.0,145.36909903201789,489.6,-1.0,13.39,115.6
1987-12-27,391.765,-1.0,145.36909903201789,489.6,-1.0,13.39,115.6
1987-12-28,391.765,-1.0,145.36909903201789,489.6,NaN,13.39,115.6
1987-12-29,391.765,-1.0,144.51898734177217,491.1,3.95642435349216,13.39,115.6
1987-12-30,391.765,-1.0,147.74941176470588,489.4,3.937270126685738,13.39,115.6
1987-12-31,391.765,-1.0,151.7449367088608,485.5,4.016683831101957,13.39,115.6
1988-1-1,407.994,3.3911405328182833,149.6196574832465,488.9,3.96563714461035,13.39,115.6
1988-1-2,407.994,3.3911405328182833,149.6196574832465,488.9,3.96563714461035,13.9,116.0
1988-1-3,407.994,3.3911405328182833,149.6196574832465,488.9,3.96563714461035,13.9,116.0
1988-1-4,407.994,3.3911405328182833,149.6196574832465,488.9,3.96563714461035,13.9,116.0
1988-1-5,407.994,3.3911405328182833,152.59504839910647,480.5,4.19417273673257,13.9,116.0
1988-1-6,407.994,3.3911405328182833,145.19907669396872,483.2,4.204263245033113,13.9,116.0
1988-1-7,407.994,3.3911405328182833,152.1699925539836,485.3,4.199052132701421,13.9,116.0
1988-1-8,407.994,3.3911405328182833,152.1699925539836,483.1,4.247360794866487,13.9,116.0
1988-1-9,407.994,3.3911405328182833,143.4988533134773,485.5,3.936766220391349,13.9,116.0
1988-1-10,407.994,3.3911405328182833,143.4988533134773,485.5,3.936766220391349,13.9,116.0
1988-1-11,407.994,3.3911405328182833,143.4988533134773,485.5,3.936766220391349,13.9,116.0
1988-1-12,407.994,3.3911405328182833,141.54359642591214,483.6,4.022125723738626,13.9,116.0
1988-1-13,407.994,3.3911405328182833,135.5928145941921,482.3,3.9987559610201115,13.9,116.0
1988-1-14,407.994,3.3911405328182833,139.24829486224868,481.6,3.996470099667774,13.9,116.0
1988-1-15,407.994,3.3911405328182833,140.69348473566643,488.2,3.924825891028267,13.9,116.0
1988-1-16,407.994,3.3911405328182833,141.54359642591214,474.5,4.122444678609062,13.9,116.0
1988-1-17,407.994,3.3911405328182833,141.54359642591214,474.5,4.122444678609062,13.9,116.0
1988-1-18,407.994,3.3911405328182833,141.54359642591214,474.5,4.122444678609062,13.9,116.0
1988-1-19,407.994,3.3911405328182833,143.07379746835443,476.8,4.118917785234899,13.9,116.0
1988-1-20,407.994,3.3911405328182833,145.36909903201789,478.2,4.049142618151401,13.9,116.0
1988-1-21,407.994,3.3911405328182833,143.07379746835443,476.8,3.9410654362416104,13.9,116.0
1988-1-22,407.994,3.3911405328182833,145.19907669396872,478.8,3.9250208855472013,13.9,116.0
1988-1-23,407.994,3.3911405328182833,141.968652271035,477.8,3.9838844704897447,13.9,116.0
1988-1-24,407.994,3.3911405328182833,141.968652271035,477.8,3.9838844704897447,13.9,116.0
1988-1-25,407.994,3.3911405328182833,141.968652271035,477.8,3.9838844704897447,13.9,116.0
1988-1-26,407.994,3.3911405328182833,139.8433730454207,469.5,4.145899893503727,13.9,116.0
1988-1-27,407.994,3.3911405328182833,139.8433730454207,474.8,4.045071609098567,13.9,116.0
1988-1-28,407.994,3.3911405328182833,137.1230156366344,472.2,4.0472257518000845,13.9,116.0
1988-1-29,407.994,3.3911405328182833,136.86798212956072,471.5,4.093319194061506,13.9,116.0
1988-1-30,417.213,3.7105520596044372,138.398183172003,458.5,4.270883315158124,13.9,116.0
1988-1-31,417.213,3.7105520596044372,138.398183172003,458.5,4.270883315158124,13.9,116.0
1988-2-1,417.213,3.7105520596044372,138.398183172003,458.5,4.270883315158124,13.9,116.0
1988-2-2,417.213,3.7105520596044372,136.86798212956072,458.4,4.242146596858639,14.3,116.2
1988-2-3,417.213,3.7105520596044372,137.54807148175726,458.3,4.261182631464107,14.3,116.2
1988-2-4,417.213,3.7105520596044372,137.29303797468353,442.5,4.349378531073446,14.3,116.2
1988-2-5,417.213,3.7105520596044372,137.54807148175726,448.2,4.291834002677376,14.3,116.2
1988-2-6,417.213,3.7105520596044372,136.86798212956072,443.2,4.310694945848375,14.3,116.2
1988-2-7,417.213,3.7105520596044372,136.86798212956072,443.2,4.310694945848375,14.3,116.2
1988-2-8,417.213,3.7105520596044372,136.86798212956072,443.2,4.310694945848375,14.3,116.2
1988-2-9,417.213,3.7105520596044372,140.26842889054356,444.0,4.269594594594595,14.3,116.2
1988-2-10,417.213,3.7105520596044372,139.41831720029785,444.9,4.303214205439425,14.3,116.2
1988-2-11,417.213,3.7105520596044372,137.1230156366344,443.9,4.41991439513404,14.3,116.2
